moralisere;vb.
moralisering;sb.
moralisme;sb.
moralist;sb.
moralistisk;adj.
moralitet;sb.
moralkodeks;sb.
morallaere;sb.
moralpraediken;sb.
moralpraeken;sb.
moralsk;adj.
morarente;sb.
moratorie;sb.
moratorium;sb.
morbaer;sb.
morbaer;sb.
morbaertrae;sb.
morbid;adj.
morbiditet;sb.
morbror;sb.
mord;sb.
mordbraender;sb.
mordbrand;sb.
mordent;sb.
morder;sb.
morderisk;adj.
morderlig;adv.
morderligt;adv.
morderske;sb.
mordvaaben;sb.
more;vb.
morel;sb.
morf;sb.
morfar;sb.
morfem;sb.
morfematisk;adj.
morfin;sb.
morfindrop;sb.
morfinisme;sb.
morfinist;sb.
morfologi;sb.
morfologisk;adj.
morforaeldre;sb. pl.
morgen;sb.
morgenandagt;sb.
morgenavis;sb.
morgenbord;sb.
morgencomplet;sb.
morgendag;sb.
morgenduelig;adj.
morgenflade;sb.
morgenfrisk;adj.
morgenfrue;sb.
morgengave;sb.
morgengnaven;adj.
morgengry;sb.
morgenhaar;sb.
morgenkaabe;sb.
morgenkaffe;sb.
morgenkrydder;sb.
morgenkvisten;
morgenlig;adj.
morgenluft;sb.
morgenmad;sb.
morgenmadsprodukt;sb.
morgenmand;sb.
morgenmenneske;sb.
morgenroede;sb.
morgensko;sb.
morgensol;sb.
morgenstjerne;sb.
morgenstund;sb.
morgensur;adj.
morges;sb.
morian;sb.
morild;sb.
morkel;sb.
morlil;sb.
morlille;sb.
mormon;sb.
mormonisme;sb.
mormonsk;adj.
mormor;sb.
moro;sb.
Mors;prop.
morse;vb.
morsealfabet;sb.
morsingbo;sb.
morsingsk;adj.
morskab;sb.
morsom;adj.
morsomhed;sb.
morsyg;adj.
mortadel;sb.
mortalitet;sb.
mortensaften;sb.
mortensdag;sb.
mortensgaas;sb.
morter;sb.
mortér;sb.
mortérgranat;sb.
mortificere;vb.
mortificering;sb.
mortifikation;sb.
mos;sb.
mos;sb.
mosaik;sb.
mosaiksyge;sb.
mosaisk;adj.
mosbegroet;adj.
mosdyr;sb.
mose;sb.
mose;vb.
moseand;sb.
moseboelle;sb.
Mosebog;sb.
mosebund;sb.
moseeg;sb.
mosefund;sb.
mosegris;sb.
mosekone;sb.
moselvin;sb.
mosgroen;adj.
mosgroet;adj.
moské;sb.
moskito;sb.
moskitonet;sb.
moskovit;sb.
moskovitisk;adj.
moskus;sb.
moskushjort;sb.
moskusokse;sb.
moskusrotte;sb.
Moskva;prop.
mosle;vb.
mosrose;sb.
Mossoe;prop.
most;sb.
moste;vb.
moster;sb.
mosteri;sb.
motel;sb.
motet;sb.
motion;sb.
motionere;vb.
motionering;sb.
motionist;sb.
motionscenter;sb.
motionscykel;sb.
motionssti;sb.
motiv;sb.
motivation;sb.
motivationsfaktor;sb.
motivere;vb.
motivering;sb.
motivisk;adj.
motocross;sb.
motor;sb.
motorbaad;sb.
motorboelle;sb.
motorcykel;sb.
motorcyklist;sb.
motordreven;adj.
motordrevet;adj.
motorhjelm;sb.
motorik;sb.
motorisere;vb.
motorisering;sb.
motorisk;adj.
motorkoeretoej;sb.
motorkontor;sb.
motorlaere;sb.
motormand;sb.
motorpace;sb.
motorring;sb.
motorringvej;sb.
motorsav;sb.
motorsejler;sb.
motorskib;sb.
motorsport;sb.
motorstop;sb.
motortog;sb.
motortorpedobaad;sb.
motortrafikvej;sb.
motorvej;sb.
motto;sb.
mouillere;vb.
mouillering;sb.
mountainbike;sb.
mousse;sb.
moussere;vb.
moustache;sb.
movere;vb.
Mozambique;prop.
mozambiquer;sb.
mozambiquisk;adj.
mozzarella;sb.
MP3-format;sb.
mp3-format;sb.
MPV;sb.
mpv;sb.
mrk.;fork.
MS;fork.
ms;fork.
ms;fork.
MT;fork.
mt;fork.
mudder;sb.
muddergroeft;sb.
mudderkastning;sb.
mudderklire;sb.
mudderpoel;sb.
mudre;vb.
mudret;adj.
muezzin;sb.
muffe;sb.
muffedise;sb.
muffin;sb.
muflon;sb.
mufti;sb.
mug;sb.
muge;vb.
muggen;adj.
mugne;vb.
mugning;sb.
muh;lydord
muhamedaner;sb.
muhamedanisme;sb.
muhamedansk;adj.
muhko;sb.
mujahedin;sb.
muk;sb.
mukke;vb.
mukkebik;sb.
mukkebikke;sb.
mukkert;sb.
mulaesel;sb.
mulat;sb.
muld;sb.
muldet;adj.
muldjord;sb.
muldne;vb.
muldvarp;sb.
muldvarpearbejde;sb.
muldvarpeskud;sb.
muldyr;sb.
mule;sb.
mule;vb.
mulepose;sb.
mulig;adj.
muliggoere;vb.
muliggoerelse;sb.
mulighed;sb.
muligvis;adv.
mulkt;sb.
mullah;sb.
mulle;sb.
mulm;sb.
mult;sb.
multe;sb.
multebaer;sb.
multebaer;sb.
multi-;praefiks
multiarena;sb.
multibil;sb.
multietnisk;adj.
multietnolekt;sb.
multifokal;adj.
multifunktionel;adj.
multihandicappet;adj.
multihandikappet;adj.
multikulturalisme;sb.
multikulturalist;sb.
multikulturel;adj.
multikunst;sb.
multikunstner;sb.
multilateral;adj.
multimedie;sb.
multimedium;sb.
multimilliardaer;sb.
multimillionaer;sb.
multimodal;adj.
multimodalitet;sb.
multinational;adj.
multipel;adj.
multipla;sb.
multiple choice-opgave;sb.
multiplicere;vb.
multiplikand;sb.
multiplikation;sb.
multiplikator;sb.
multiplum;sb.
multireligioes;adj.
multiresistens;sb.
multiresistent;adj.
multitaske;vb.
multitasking;sb.
multivitamintablet;sb.
multtoilet;sb.
mumie;sb.
mumificere;vb.
mumificering;sb.
mumifikation;sb.
mumle;vb.
mummespil;sb.
mund til mund-metode;sb.
mund til naese-metode;sb.
mund- og klovesyge;sb.
mund- og klovsyge;sb.
mund;sb.
mundaflaesning;sb.
mundart;sb.
mundblaese;vb.
munde;vb.
mundering;sb.
mundfuld;sb.
mundgodt;sb.
mundharmonika;sb.
mundharpe;sb.
mundheld;sb.
mundhuggeri;sb.
mundhugges;vb.
mundhule;sb.
munding;sb.
mundkurv;sb.
mundlaeder;sb.
mundlam;adj.
mundrap;adj.
mundret;adj.
mundskaenk;sb.
mundsmag;sb.
mundstykke;sb.
mundsvejr;sb.
mundtlig;adj.
mundtoej;sb.
mundvand;sb.
mundvig;sb.
munk;sb.
munkecelle;sb.
munkekutte;sb.
munkesten;sb.
munter;adj.
muntre;vb.
mur- og nagelfast;adj.
mur;sb.
muraene;sb.
murbi;sb.
murbraekker;sb.
murbrok;sb.
mure;vb.
murer;sb.
murerarbejde;sb.
murerarbejdsmand;sb.
murerbalje;sb.
murerbi;sb.
murerhammer;sb.
murerkasket;sb.
murerlaere;sb.
murerlaerling;sb.
murermester;sb.
murermesterhus;sb.
murersvend;sb.
murhammer;sb.
muring;sb.
murmeldyr;sb.
murploek;sb.
murre;vb.
mursejler;sb.
murske;sb.
mursten;sb.
murstensroman;sb.
murvaerk;sb.
MUS;fork.
mus;fork.
mus;sb.
musaka;sb.
muse;sb.
muse;vb.
museal;adj.
musealisere;vb.
musealisering;sb.
musearm;sb.
musefaelde;sb.
musegraa;adj.
musehale;sb.
musehul;sb.
muselmand;sb.
musemaatte;sb.
museskade;sb.
musestige;sb.
musestille;adj.
musetrappe;sb.
musette;sb.
musetyfus;sb.
museum;sb.
museurt;sb.
musevikke;sb.
musical;sb.
musicere;vb.
musik;sb.
musikalier;sb. pl.
musikalisere;vb.
musikalisering;sb.
musikalitet;sb.
musikalsk;adj.
musikant;sb.
musikantisk;adj.
musikbibliotek;sb.
musiker;sb.
musikfestival;sb.
musikinstrument;sb.
musikkonservatorie;sb.
musikkonservatorium;sb.
musikkorps;sb.
musikpaedagog;sb.
musikskole;sb.
musikstykke;sb.
musikteater;sb.
musikterapeut;sb.
musikterapi;sb.
musikvidenskab;sb.
musikvidenskabelig;adj.
musikvideo;sb.
musisk;adj.
muskat;sb.
muskatblomme;sb.
muskatnoed;sb.
muskedonner;sb.
muskel;sb.
muskelbundt;sb.
muskelfiber;sb.
muskelhund;sb.
muskelinfiltration;sb.
muskelmand;sb.
muskelspraengning;sb.
muskelstaerk;adj.
muskelstyrke;sb.
muskelsvind;sb.
muskelsvulmende;adj.
muskelvaev;sb.
musket;sb.
musketer;sb.
muskulaer;adj.
muskulatur;sb.
muskuloes;adj.
muslet;adj.
muslim;sb.
muslimsk;adj.
musling;sb.
muslingebanke;sb.
muslingeskal;sb.
musselin;sb.
musselmalet;adj.
must;sb.
mustang;sb.
musvaage;sb.
musvit;sb.
mut;adj.
mutagen;adj.
mutagen;sb.
mutant;sb.
mutation;sb.
mutere;vb.
mutter;sb.
mutters;
muzak;sb.
mv.;fork.
my;sb.
Myanmar;prop.
myanmarer;sb.
myanmarsk;adj.
mycelium;sb.
myg;adj.
myg;sb.
myggebalsam;sb.
myggenet;sb.
myggestik;sb.
mykensk;adj.
mylder;sb.
myldre;vb.
myldretid;sb.
mynde;sb.
myndig;adj.
myndighed;sb.
myndighedsalder;sb.
myndling;sb.
mynte;sb.
myose;sb.
myr;sb.
myr;sb.
myrde;vb.
myrderi;sb.
myre;sb.
myre;vb.
myreflittig;adj.
myrekryb;sb.
myreloeve;sb.
myrelokkedaase;sb.
myremalm;sb.
myresluger;sb.
myresyre;sb.
myretue;sb.
myriade;sb.
myrra;sb.
myrte;sb.
myseost;sb.
mysli;sb.
myslibar;sb.
mysterie;sb.
mysterioes;adj.
mysterium;sb.
mysticisme;sb.
mystificere;vb.
mystifikation;sb.
mystifistisk;adj.
mystik;sb.
mystiker;sb.
mystisk;adj.
myte;sb.
mytedannelse;sb.
mytedraeber;sb.
mytisk;adj.
mytolog;sb.
mytologi;sb.
mytologisere;vb.
mytologisering;sb.
mytologisk;adj.
mytoman;adj.
mytoman;sb.
mytomani;sb.
mytteri;sb.
mytterist;sb.
N;fork.
N;sb.
n;sb.
n'te;talord
naa;udraabsord
naa;vb.
naad;sb.
naade;
naade;sb.
naadegave;sb.
naadesbevisning;sb.
naadeskud;sb.
naadesloes;adj.
naadessag;sb.
naadestoed;sb.
naadig;adj.
naadsensbroed;sb.
naah;udraabsord
naal;sb.
naalebaeger;sb.
naalefilt;sb.
naaleoeje;sb.
naalepenge;sb. pl.
naaleskov;sb.
naalestik;sb.
naalestribet;adj.
naaletrae;sb.
naar som helst;
naar;adv.,konj.
nabo;sb.
naboerske;sb.
nabolag;sb.
naboland;sb.
naboovervaagning;sb.
naboskab;sb.
nabosprog;sb.
nabovinkel;sb.
nachos;sb. pl.
nachspiel;sb.
nadir;sb.
nadver;sb.
nae;sb.
nae;udraabsord
naeb;sb.
naebbes;vb.
naebbet;adj.
naebdyr;sb.
naebes;vb.
naebet;adj.
naebhval;sb.
naegte;vb.
naegtelse;sb.
naegter;sb.
naeh;udraabsord
naelde;sb.
naeldefeber;sb.
naen;adj.
naenne;vb.
naensom;adj.
naeppe;adv.
naer paa;
naer ved;
naer;adj.
naer;praep.,adv.
naerbane;sb.
naerbeslaegtet;adj.
naerbillede;sb.
naerbutik;sb.
naerdemokrati;sb.
naerdoedsoplevelse;sb.
naere;vb.
naergaaende;adj.
naergaaenhed;sb.
naerhed;sb.
naerhedsprincip;sb.
naerhospital;sb.
naerig;adj.
naerigpind;sb.
naering;sb.
naeringsbrev;sb.
naeringsdrivende;adj.
naeringsfrihed;sb.
naeringslov;sb.
naeringsmiddel;sb.
naeringsret;sb.
naeringsrig;adj.
naeringssalt;sb.
naeringsstof;sb.
naeringsvej;sb.
naerkamp;sb.
naerkontakt;sb.
naerlaese;vb.
naerlaesning;sb.
naerliggende;adj.
naerliggende;adj.
naerlys;sb.
naerme;vb.
naermere;adj.
naermest;adj.
naermiljoe;sb.
naeromraade;sb.
naerorientalsk;adj.
Naerorienten;prop.
naerpaa;adv.
naerpoliti;sb.
naerradio;sb.
naersamfund;sb.
naerstudere;vb.
naersynet;adj.
naertagende;adj.
naertagenhed;sb.
naertbeslaegtet;adj.
naertboende;adj.
naertforestaaende;adj.
naertliggende;adj.
naertrafik;sb.
naertstaaende;adj.
naervaer;sb.
naervaerelse;sb.
naervaerende;adj.
naerved;adv.
naes;sb.
naese;sb.
naeseben;sb.
naesebjoern;sb.
naeseblod;sb.
naesebor;sb.
naesefloej;sb.
naesegrus;adj.
naesehaarstrimmer;sb.
naesehjul;sb.
naesehorn;sb.
naesehornsbille;sb.
naesehornsfugl;sb.
naeselyd;sb.
naeserod;sb.
naeseryg;sb.
naesespray;sb.
naesestyver;sb.
naesetip;sb.
naest efter;
naest;praep.,adv.
naestaeldst;adj.
naestbedst;adj.
naeste;adj.
naeste;sb.
naeste;vb.
naestefter;adv.
naestekaerlig;adj.
naestekaerlighed;sb.
naesten;adv.
naestenuheld;sb.
naestfoelgende;adj.
naestformand;sb.
naestformandskab;sb.
naesthoejest;adj.
naestkommanderende;sb.
naestkommende;adj.
naestmest;adj.
naestnederst;adj.
naestsidst;adj.
naestsoeskendebarn;sb.
naeststoerst;adj.
Naestved;prop.
naestveder;sb.
naestyngst;adj.
naesvis;adj.
naesvished;sb.
naetter;sb.
naeve;sb.
naevefuld;sb.
naevenyttig;adj.
naevn;sb.
naevne;vb.
naevnefald;sb.
naevnelse;sb.
naevner;sb.
naevnevaerdig;adj.
naevning;sb.
naevnt;adj.
nafta;sb.
naftalen;sb.
naftalin;sb.
nag;sb.
nage;vb.
nagelfast;adj.
nagle;sb.
nagle;vb.
nagling;sb.
naiv;adj.
naivisme;sb.
naivist;sb.
naivistisk;adj.
naivitet;sb.
najade;sb.
naje;vb.
nakke;sb.
nakke;vb.
nakkedrag;sb.
nakkefold;sb.
nakkefoldsscanning;sb.
nakkefoldsskanning;sb.
nakkekam;sb.
nakkestoette;sb.
Nakskov;prop.
nakskovit;sb.
naller;sb. pl.
namedropper;sb.
namedropping;sb.
Namibia;prop.
namibier;sb.
namibisk;adj.
nanbroed;sb.
nandu;sb.
nankin;sb.
nanking;sb.
nano-;praefiks
nanogram;sb.
nanosekund;sb.
nanoteknolog;sb.
nanoteknologi;sb.
nanoteknologisk;adj.
nap;
nap;sb.
napalm;sb.
napoleonshat;sb.
napoleonskage;sb.
Napoli;prop.
napolitaner;sb.
napolitansk;adj.
nappa;sb.
nappe;vb.
nappetag;sb.
naptag;sb.
nar;sb.
naragtig;adj.
narcis;sb.
narcissisme;sb.
narcissist;sb.
narcissistisk;adj.
nardus;sb.
narhval;sb.
narko;sb.
narkohandler;sb.
narkoludder;sb.
narkoluder;sb.
narkoman;adj.
narkoman;sb.
narkomani;sb.
narkometer;sb.
narkorazzia;sb.
narkose;sb.
narkotika;sb.
narkotikamisbrug;sb.
narkotikapaavirket;adj.
narkotikapoliti;sb.
narkotikum;sb.
narkotisere;vb.
narkotisk;adj.
narrativ;adj.
narrativ;sb.
narre;vb.
narrestreg;sb.
narresut;sb.
narrevaerk;sb.
narv;sb.
nas;
nas;sb.
nas;sb.
nasal;adj.
nasal;sb.
nasalere;vb.
nasalering;sb.
nasalitet;sb.
nasallyd;sb.
nasi goreng;sb.
nasse;vb.
nasser;sb.
nasseroev;sb.
nasset;adj.
nasturtie;sb.
nasturtium;sb.
nat;sb.
natalitet;sb.
natarbejde;sb.
natbord;sb.
natbus;sb.
natdragt;sb.
nathold;sb.
nathue;sb.
nation;sb.
national;adj.
nationaldag;sb.
nationaldragt;sb.
nationaleje;sb.
nationalejendom;sb.
nationalfoelelse;sb.
nationalforsamling;sb.
nationalindkomst;sb.
nationalisere;vb.
nationalisering;sb.
nationalisme;sb.
nationalist;sb.
nationalistisk;adj.
nationalitet;sb.
nationalmuseum;sb.
nationaloekonom;sb.
nationaloekonomi;sb.
nationaloekonomisk;adj.
nationalpark;sb.
nationalprodukt;sb.
nationalret;sb.
nationalromantik;sb.
nationalromantiker;sb.
nationalromantisk;adj.
nationalsang;sb.
nationalscene;sb.
nationalsocialisme;sb.
nationalsocialist;sb.
nationalsocialistisk;adj.
nationalsport;sb.
nationalsprog;sb.
nationalstat;sb.
nativitet;sb.
natkjole;sb.
natklub;sb.
natkvarter;sb.
natlaege;sb.
natlig;adj.
natloeb;sb.
natlys;sb.
natmad;sb.
natostilling;sb.
natportier;sb.
natpotte;sb.
natradio;sb.
natravn;sb.
natrium;sb.
natriumbenzoat;sb.
natriumbikarbonat;sb.
natriumkarbonat;sb.
natriumklorid;sb.
natriumnitrit;sb.
natron;sb.
natronlud;sb.
natsaenkning;sb.
natside;sb.
natskjorte;sb.
natskygge;sb.
natsvaermer;sb.
nattakst;sb.
natteblind;adj.
nattefrost;sb.
nattegn;sb.
nattehimmel;sb.
nattekvarter;sb.
nattelang;adj.
natteliv;sb.
natteluft;sb.
nattely;sb.
nattemperatur;sb.
natteravn;sb.
nattergal;sb.
nattero;sb.
natteroderi;sb.
nattesaede;sb.
nattesoevn;sb.
nattetid;sb.
nattetime;sb.
nattevagt;sb.
nattevandrer;sb.
nattillaeg;sb.
nattoej;sb.
nattog;sb.
natugle;sb.
natur;sb.
naturalieoekonomi;sb.
naturalier;sb. pl.
naturalieydelse;sb.
naturalisation;sb.
naturalisere;vb.
naturalisering;sb.
naturalisme;sb.
naturalist;sb.
naturalistisk;adj.
naturaloekonomi;sb.
naturalydelse;sb.
naturbeskyttelse;sb.
naturbestemt;adj.
nature morte;sb.
naturel;adj.
naturel;sb.
naturfag;sb.
naturfaglig;adj.
naturfarvet;adj.
naturfolk;sb.
naturforsker;sb.
naturfrede;vb.
naturfredning;sb.
naturgas;sb.
naturgenopretning;sb.
naturgiven;adj.
naturgrund;sb.
naturhistorie;sb.
naturhistoriker;sb.
naturhistorisk;adj.
naturisme;sb.
naturist;sb.
naturkatastrofe;sb.
naturkraft;sb.
naturlaege;sb.
naturlaere;sb.
naturlig;adj.
naturligvis;adv.
naturlov;sb.
naturmedicin;sb.
naturmetode;sb.
naturnoedvendig;adj.
naturpark;sb.
naturprodukt;sb.
naturreservat;sb.
natursilke;sb.
naturskoen;adj.
naturskov;sb.
naturstridig;adj.
naturtalent;sb.
naturtrae;sb.
naturtro;adj.
naturvejleder;sb.
naturvidenskab;sb.
naturvidenskabelig;adj.
natvaegter;sb.
natviol;sb.
naurisk;adj.
Nauru;prop.
nauruer;sb.
nautil;sb.
nautisk;adj.
nav;sb.
naver;sb.
naver;sb.
naverbor;sb.
navigabel;adj.
navigation;sb.
navigatoer;sb.
navigatorisk;adj.
navigere;vb.
navigering;sb.
navle;sb.
navle;vb.
navlebeskuelse;sb.
navlebeskuende;adj.
navlebeskuer;sb.
navlestreng;sb.
navlesvin;sb.
navn;sb.
navneaendring;sb.
navneagtig;adj.
navneattest;sb.
navnebror;sb.
navnedag;sb.
navneforandring;sb.
navneforbud;sb.
navneform;sb.
navnemaade;sb.
navneopraab;sb.
navneord;sb.
navneskift;sb.
navneskifte;sb.
navneskilt;sb.
navnesoester;sb.
navnetillaeg;sb.
navnetraek;sb.
navngive;vb.
navngivelse;sb.
navngivning;sb.
navnkundig;adj.
navnlig;adv.
navnloes;adj.
navr;sb.
nazaraeer;sb.
nazi;sb.
nazificere;vb.
nazificering;sb.
nazihilsen;sb.
nazisme;sb.
nazist;sb.
nazistisk;adj.
NB;fork.
neandertaler;sb.
neandertalmenneske;sb.
Neapel;prop.
nebengesjaeft;sb.
ned ad;
ned af;
ned efter;
ned fra;
ned i;
ned om;
ned over;
ned;adv.
nedad;adv.
nedadgaaende;adj.
nedadtil;adv.
nedadvendt;adj.
nedarve;vb.
nedblaende;vb.
nedblaending;sb.
nedboejet;adj.
nedboer;sb.
nedbraende;vb.
nedbraending;sb.
nedbremsning;sb.
nedbringe;vb.
nedbringelse;sb.
nedbrud;sb.
nedbrudt;adj.
nedbryde;vb.
nedbrydelig;adj.
nedbrydelse;sb.
nedbrydning;sb.
neddaempe;vb.
neddaempning;sb.
neddrosle;vb.
neddrosling;sb.
neddykket;adj.
neddykning;sb.
neddypning;sb.
neddyppe;vb.
neddysse;vb.
nede fra;
nede i;
nede om;
nede under;
nede;adv.
nedefra;adv.
nedefter;adv.
neden for;
neden om;
neden under;
neden;adv.
nedenfor;praep.,adv.
nedenfra;adv.
nedennaevnt;adj.
nedenom;praep.,adv.
nedenstaaende;adj.
nedentil;adv.
nedenunder;praep.,adv.
nederdel;sb.
nederdraegtig;adj.
nederdraegtighed;sb.
nederlaender;sb.
nederlag;sb.
Nederland;prop.
Nederlandene;prop.
nederlandsk;adj.
nederst;adj.
nedertysk;adj.
nedertysk;sb.
nedetid;sb.
nedfaeldbar;adj.
nedfaelde;vb.
nedfaeldelig;adj.
nedfaeldning;sb.
nedfald;sb.
nedfalden;adj.
nedfaldsfrugt;sb.
nedfaldsskakt;sb.
nedfare;vb.
nedfart;sb.
nedfoere;vb.
nedfoering;sb.
nedfotografere;vb.
nedfotografering;sb.
nedfryse;vb.
nedfrysning;sb.
nedgaaende;adj.
nedgang;sb.
nedgoere;vb.
nedgoerelse;sb.
nedgoering;sb.
nedgradere;vb.
nedgradering;sb.
nedgrave;vb.
nedgravning;sb.
nedgroet;adj.
nedhaengende;adj.
nedhale;vb.
nedhaling;sb.
nedise;vb.
nedjustere;vb.
nedjustering;sb.
nedkaempe;vb.
nedkaempelse;sb.
nedkaempning;sb.
nedkalde;vb.
nedkaste;vb.
nedkastning;sb.
nedkoele;vb.
nedkoeling;sb.
nedkoersel;sb.
nedkoert;adj.
nedkomme;vb.
nedkomst;sb.
nedkradset;adj.
nedlade;vb.
nedladende;adj.
nedladenhed;sb.
nedlaegge;vb.
nedlaeggelse;sb.
nedlaegning;sb.
nedloeb;sb.
nedloebsroer;sb.
nedmeje;vb.
nedmejning;sb.
nednormere;vb.
nednormering;sb.
nedom;adv.
nedover;adv.
nedprioritere;vb.
nedprioritering;sb.
nedrakke;vb.
nedrakning;sb.
nedramme;vb.
nedramning;sb.
nedre;adj.
nedrig;adj.
nedrighed;sb.
nedringet;adj.
nedrive;vb.
nedrivning;sb.
nedrullet;adj.
nedrunde;vb.
nedrunding;sb.
nedruste;vb.
nedrustning;sb.
nedrykke;vb.
nedrykker;sb.
nedrykning;sb.
nedsable;vb.
nedsabling;sb.
nedsaenke;vb.
nedsaenkning;sb.
nedsaette;vb.
nedsaettelse;sb.
nedsaettende;adj.
nedsalte;vb.
nedsaltning;sb.
nedsivning;sb.
nedskaere;vb.
nedskaering;sb.
nedskrift;sb.
nedskrive;vb.
nedskrivning;sb.
nedskyde;vb.
nedskydning;sb.
nedslaa;vb.
nedslaaende;adj.
nedslaaet;adj.
nedslag;sb.
nedslagen;adj.
nedslagning;sb.
nedslagte;vb.
nedslagtning;sb.
nedslide;vb.
nedslidning;sb.
nedslidt;adj.
nedsmelte;vb.
nedsmeltning;sb.
nedsparing;sb.
nedspille;vb.
nedspilning;sb.
nedspring;sb.
nedstamme;vb.
nedstamning;sb.
nedstemme;vb.
nedstemning;sb.
nedstemt;adj.
nedstige;vb.
nedstigning;sb.
nedstirre;vb.
nedstreg;sb.
nedstroeg;sb.
nedstroems;adj.
nedstroems;praep.
nedstryger;sb.
nedstyrtning;sb.
nedstyrtningsskakt;sb.
nedsunken;adj.
nedsunket;adj.
nedsvaelge;vb.
nedsving;sb.
nedtaelling;sb.
nedtage;vb.
nedtagelse;sb.
nedtagning;sb.
nedtone;vb.
nedtoning;sb.
nedtraadt;adj.
nedtrapning;sb.
nedtrappe;vb.
nedtrykke;vb.
nedtrykt;adj.
nedtur;sb.
nedvaerdige;vb.
nedvaerdigelse;sb.
nedvaerdigende;adj.
nedvurdere;vb.
nedvurdering;sb.
neg;sb.
negation;sb.
negativ;adj.
negativ;sb.
negativisme;sb.
negativitet;sb.
negativliste;sb.
negativside;sb.
negenoeje;sb.
neger;sb.
negerbolle;sb.
negere;vb.
negering;sb.
negl;sb.
negle;vb.
neglebaand;sb.
neglebidende;adj.
negleboerste;sb.
negleklipper;sb.
neglelak;sb.
neglerenser;sb.
neglerod;sb.
neglesaks;sb.
negligé;sb.
negligeabel;adj.
negligere;vb.
negligering;sb.
negot.;fork.
negotiabel;adj.
negrid;adj.
negrid;sb.
negro spiritual;sb.
negroid;adj.
nej tak;
nej;sb.
nej;udraabsord
neje;vb.
nejning;sb.
nejparti;sb.
nejsiger;sb.
nejstemme;sb.
nekrofil;adj.
nekrofili;sb.
nekrolog;sb.
nekromanti;sb.
nekromantiker;sb.
nekrose;sb.
nekrotisk;adj.
neksus;sb.
nektar;sb.
nektarin;sb.
nellike;sb.
nellikeolie;sb.
nellikerod;sb.
nelson;sb.
nem;adj.
nemesis;sb.
nemhed;sb.
nemlig;adv.
nemme;sb.
nemme;vb.
neo-;praefiks
neolitikum;sb.
neolitisk;adj.
neologisme;sb.
neon;sb.
neonatal;adj.
neonfisk;sb.
neonroer;sb.
neopren;sb.
Nepal;prop.
nepaleser;sb.
nepalesisk;adj.
nepotisme;sb.
nepotistisk;adj.
Neptun;prop.
neptunium;sb.
nereide;sb.
nerie;sb.
nertz;sb.
nerve;sb.
nervebetaendelse;sb.
nervebundt;sb.
nervecenter;sb.
nervegas;sb.
nervekrig;sb.
nervemedicin;sb.
nervepille;sb.
nervepirrende;adj.
nervepres;sb.
nervesammenbrud;sb.
nervesvaekket;adj.
nervesystem;sb.
nervevrag;sb.
nervoes;adj.
nervoesitet;sb.
neskaffe;sb.
neste;vb.
nestor;sb.
net;adj.
net;sb.
netavis;sb.
netbank;sb.
netbold;sb.
netbutik;sb.
netcafé;sb.
nethinde;sb.
netkort;sb.
netmaske;sb.
netmave;sb.
netmelon;sb.
netop;adv.
netordbog;sb.
netradio;sb.
netsted;sb.
netstroempe;sb.
nette;vb.
netto;adv.
netvaerk;sb.
netvaerke;vb.
neural;adj.
neuralgi;sb.
neurasteni;sb.
neuro-;praefiks
neurofysiolog;sb.
neurofysiologi;sb.
neurofysiologisk;adj.
neurokirurg;sb.
neurokirurgi;sb.
neurokirurgisk;adj.
neurolog;sb.
neurologi;sb.
neurologisk;adj.
neuron;sb.
neuropsykolog;sb.
neuropsykologi;sb.
neuropsykologisk;adj.
neurose;sb.
neurotiker;sb.
neurotisk;adj.
neuruppiner;sb.
neutra;sb.
neutral;adj.
neutralisation;sb.
neutralisere;vb.
neutralisering;sb.
neutralisme;sb.
neutralist;sb.
neutralistisk;adj.
neutralitet;sb.
neutron;sb.
neutronbombe;sb.
neutrum;sb.
nev;vb.
nevet;vb.
nevoe;sb.
new age;sb.
New York;prop.
New Zealand;prop.
newfoundlaender;sb.
newton;sb.
newtonmeter;sb.
newtonmeter;sb.
newyorker;sb.
newyorksk;adj.
newzealaender;sb.
newzealandsk;adj.
Nexoe;prop.
nexoebo;sb.
NGO;sb.
ngo;sb.
ni;talord
niaarig;adj.
niaars;adj.
niaarsbarn;sb.
Nibe;prop.
nibebo;sb.
nibenit;sb.
nibonit;sb.
Nicaragua;prop.
nicaraguaner;sb.
nicaraguansk;adj.
niche;sb.
nid;sb.
nidding;sb.
nidkaer;adj.
nidstirre;vb.
nidvise;sb.
niece;sb.
niende;talord
niendedel;sb.
nier;sb.
nifoldig;adj.
Niger;prop.
nigerer;sb.
Nigeria;prop.
nigerianer;sb.
nigeriansk;adj.
nigersk;adj.
nigerskind;sb.
nihilisme;sb.
nihilist;sb.
nihilistisk;adj.
nihullersbane;sb.
nik;sb.
nikke;
nikke;vb.
nikkedukke;sb.
nikkel-cadmium-batteri;sb.
nikkel-kadmium-batteri;sb.
nikkel;sb.
nikkelallergi;sb.
nikotin;sb.
nikotinforgiftning;sb.
nikotingul;adj.
nikotinplaster;sb.
niks;udraabsord
Nilen;prop.
nilkrokodille;sb.
nimbus;sb.
ninja;sb.
niobium;sb.
nioeje;sb.
niogtyve;talord
niogtyvende;talord
niogtyvendedel;sb.
nip;sb.
nipflod;sb.
nippe;vb.
nippel;sb.
nips;sb.
nipse;vb.
nipsenaal;sb.
nipsfigur;sb.
